id,Season,Decade
1247,1998,1996/2005
1248,1998,1996/2005
1249,1998,1996/2005
1250,1998,1996/2005
1251,1998,1996/2005
1252,1998,1996/2005
1253,1998,1996/2005
1254,1998,1996/2005
1255,1998,1996/2005
1256,1998,1996/2005
1257,1998,1996/2005
1258,1998,1996/2005
1259,1998,1996/2005
1260,1998,1996/2005
1261,1998,1996/2005
1262,1998,1996/2005
1263,1998,1996/2005
1264,1998,1996/2005
1265,1998,1996/2005
1266,1998,1996/2005
1267,1998,1996/2005
1268,1998,1996/2005
1269,1998,1996/2005
1270,1998,1996/2005
1271,1998,1996/2005
1272,1998,1996/2005
1273,1998,1996/2005
1274,1998,1996/2005
1275,1998,1996/2005
1276,1998,1996/2005
1277,1998,1996/2005
1278,1998,1996/2005
1279,1998,1996/2005
1280,1998,1996/2005
1281,1998,1996/2005
1282,1998,1996/2005
1283,1998,1996/2005
1284,1998,1996/2005
1285,1998,1996/2005
1286,1998,1996/2005
1287,1998,1996/2005
1288,1998,1996/2005
1289,1998,1996/2005
1290,1998,1996/2005
1291,1998,1996/2005
1292,1998,1996/2005
1293,1998,1996/2005
1294,1998,1996/2005
1295,1998,1996/2005
1296,1998,1996/2005
1297,1998,1996/2005
1298,1998,1996/2005
1299,1998,1996/2005
1300,1998,1996/2005
1301,1998,1996/2005
1302,1998,1996/2005
1303,1998,1996/2005
1304,1998,1996/2005
1305,1998,1996/2005
1306,1998,1996/2005
1307,1998,1996/2005
1308,1998,1996/2005
1309,1998,1996/2005
1310,1998,1996/2005
1311,1998,1996/2005
1312,1998,1996/2005
1313,1998,1996/2005
1314,1998,1996/2005
1315,1998,1996/2005
1316,1998,1996/2005
1317,1998,1996/2005
1318,1998,1996/2005
1319,1998,1996/2005
1320,1999,1996/2005
1321,1999,1996/2005
1322,1999,1996/2005
1323,1999,1996/2005
1324,1999,1996/2005
1325,1999,1996/2005
1326,1999,1996/2005
1327,1999,1996/2005
1328,1999,1996/2005
1329,1999,1996/2005
1330,1999,1996/2005
1331,1999,1996/2005
1332,1999,1996/2005
1333,1999,1996/2005
1334,1999,1996/2005
1335,1999,1996/2005
1336,1999,1996/2005
1337,1999,1996/2005
1338,1999,1996/2005
1339,1999,1996/2005
1340,1999,1996/2005
1341,1999,1996/2005
1342,1999,1996/2005
1343,1999,1996/2005
1344,1999,1996/2005
1345,1999,1996/2005
1346,1999,1996/2005
1347,1999,1996/2005
1348,1999,1996/2005
1349,1999,1996/2005
1350,1999,1996/2005
1351,1999,1996/2005
1352,1999,1996/2005
1353,1999,1996/2005
1354,1999,1996/2005
1355,1999,1996/2005
1356,1999,1996/2005
1357,1999,1996/2005
1358,1999,1996/2005
1359,1999,1996/2005
1360,1999,1996/2005
1361,1999,1996/2005
1362,1999,1996/2005
1363,1999,1996/2005
1364,1999,1996/2005
1365,1999,1996/2005
1366,1999,1996/2005
1367,1999,1996/2005
1368,1999,1996/2005
1369,1999,1996/2005
1370,1999,1996/2005
1371,1999,1996/2005
1372,1999,1996/2005
1373,1999,1996/2005
1374,1999,1996/2005
1375,1999,1996/2005
1376,1999,1996/2005
1377,1999,1996/2005
1378,1999,1996/2005
1379,1999,1996/2005
1380,1999,1996/2005
1381,1999,1996/2005
1382,1999,1996/2005
1383,1999,1996/2005
1384,1999,1996/2005
1385,1999,1996/2005
1386,1999,1996/2005
1387,1999,1996/2005
1388,1999,1996/2005
1389,1999,1996/2005
1390,1999,1996/2005
1391,1999,1996/2005
1392,1999,1996/2005
1393,1999,1996/2005
1394,1999,1996/2005
1395,1999,1996/2005
1396,1999,1996/2005
1397,1999,1996/2005
1398,1999,1996/2005
1399,1999,1996/2005
1400,1999,1996/2005
1401,1999,1996/2005
1402,1999,1996/2005
1403,1999,1996/2005
1404,1999,1996/2005
1405,1999,1996/2005
1406,1999,1996/2005
1407,1999,1996/2005
1408,1999,1996/2005
1409,1999,1996/2005
1410,1999,1996/2005
1411,1999,1996/2005
1412,1999,1996/2005
1413,1999,1996/2005
1414,1999,1996/2005
1415,1999,1996/2005
1416,1999,1996/2005
1417,1999,1996/2005
1418,1999,1996/2005
1419,1999,1996/2005
1420,1999,1996/2005
1421,1999,1996/2005
1422,1999,1996/2005
1423,1999,1996/2005
1424,1999,1996/2005
1425,1999,1996/2005
1426,1999,1996/2005
1427,1999,1996/2005
1428,1999,1996/2005
1429,1999,1996/2005
1430,1999,1996/2005
1431,1999,1996/2005
1432,1999,1996/2005
1433,1999,1996/2005
1434,1999,1996/2005
1435,1999,1996/2005
1436,1999,1996/2005
1437,1999,1996/2005
1438,1999,1996/2005
1439,1999,1996/2005
1440,1999,1996/2005
1441,1999,1996/2005
1442,1999,1996/2005
1443,1999,1996/2005
1444,1999,1996/2005
1445,1999,1996/2005
1446,1999,1996/2005
1447,1999,1996/2005
1448,1999,1996/2005
1449,1999,1996/2005
1450,1999,1996/2005
1451,1999,1996/2005
1452,1999,1996/2005
1453,1999,1996/2005
1454,1999,1996/2005
1455,1999,1996/2005
1456,1999,1996/2005
1457,1999,1996/2005
1458,1999,1996/2005
1459,1999,1996/2005
1460,1999,1996/2005
1461,1999,1996/2005
1462,1999,1996/2005
1463,1999,1996/2005
1464,1999,1996/2005
1465,1999,1996/2005
1466,1999,1996/2005
1467,1999,1996/2005
1468,1999,1996/2005
1469,1999,1996/2005
1470,1999,1996/2005
1471,1999,1996/2005
1472,1999,1996/2005
1473,1999,1996/2005
1474,1999,1996/2005
1475,1999,1996/2005
1476,1999,1996/2005
1477,1999,1996/2005
1478,1999,1996/2005
1479,1999,1996/2005
1480,1999,1996/2005
1481,1999,1996/2005
1482,1999,1996/2005
1483,1999,1996/2005
1484,1999,1996/2005
1485,1999,1996/2005
1486,1999,1996/2005
1487,1999,1996/2005
1488,1999,1996/2005
1489,1999,1996/2005
1490,1999,1996/2005
1491,1999,1996/2005
1492,1999,1996/2005
1493,1999,1996/2005
1494,1999,1996/2005
1495,1999,1996/2005
1496,1999,1996/2005
1497,1999,1996/2005
1498,1999,1996/2005
1499,1999,1996/2005
1500,1999,1996/2005
1501,1999,1996/2005
1502,1999,1996/2005
1503,1999,1996/2005
1504,1999,1996/2005
1505,1999,1996/2005
1506,1999,1996/2005
1507,1999,1996/2005
1508,1999,1996/2005
1509,1999,1996/2005
1510,1999,1996/2005
1511,1999,1996/2005
1512,1999,1996/2005
1513,1999,1996/2005
1514,1999,1996/2005
1515,1999,1996/2005
1516,1999,1996/2005
1517,1999,1996/2005
1518,1999,1996/2005
1519,1999,1996/2005
1520,1999,1996/2005
1521,1999,1996/2005
1522,1999,1996/2005
1523,1999,1996/2005
1524,1999,1996/2005
1525,1999,1996/2005
1526,1999,1996/2005
1527,1999,1996/2005
1528,1999,1996/2005
1529,1999,1996/2005
1530,1999,1996/2005
1531,1999,1996/2005
1532,1999,1996/2005
1533,1999,1996/2005
1534,1999,1996/2005
1535,1999,1996/2005
1536,1999,1996/2005
1537,1999,1996/2005
1538,1999,1996/2005
1539,1999,1996/2005
1540,1999,1996/2005
1541,1999,1996/2005
1542,1999,1996/2005
1543,1999,1996/2005
1544,1999,1996/2005
1545,1999,1996/2005
1546,1999,1996/2005
1547,1999,1996/2005
1548,1999,1996/2005
1549,1999,1996/2005
1550,1999,1996/2005
1551,1999,1996/2005
1552,1999,1996/2005
1553,1999,1996/2005
1554,1999,1996/2005
1555,1999,1996/2005
1556,1999,1996/2005
1557,1999,1996/2005
1558,1999,1996/2005
1559,1999,1996/2005
1560,1999,1996/2005
1561,1999,1996/2005
1562,1999,1996/2005
1563,1999,1996/2005
1564,1999,1996/2005
1565,1999,1996/2005
1566,1999,1996/2005
1567,1999,1996/2005
1568,1999,1996/2005
1569,1999,1996/2005
1570,1999,1996/2005
1571,1999,1996/2005
1572,1999,1996/2005
1573,1999,1996/2005
1574,1999,1996/2005
1575,1999,1996/2005
1576,1999,1996/2005
1577,1999,1996/2005
1578,1999,1996/2005
1579,1999,1996/2005
1580,1999,1996/2005
1581,1999,1996/2005
1582,1999,1996/2005
1583,1999,1996/2005
1584,1999,1996/2005
1585,1999,1996/2005
1586,1999,1996/2005
1587,1999,1996/2005
1588,1999,1996/2005
1589,1999,1996/2005
1590,1999,1996/2005
1591,1999,1996/2005
1592,1999,1996/2005
1593,1999,1996/2005
1594,1999,1996/2005
1595,1999,1996/2005
1596,1999,1996/2005
1597,1999,1996/2005
1598,1999,1996/2005
1599,1999,1996/2005
1600,1999,1996/2005
1601,1999,1996/2005
1602,1999,1996/2005
1603,1999,1996/2005
1604,1999,1996/2005
1605,1999,1996/2005
1606,1999,1996/2005
1607,1999,1996/2005
1608,1999,1996/2005
1609,1999,1996/2005
1610,1999,1996/2005
1611,1999,1996/2005
1612,1999,1996/2005
1613,1999,1996/2005
1614,1999,1996/2005
1615,1999,1996/2005
1616,1999,1996/2005
1617,1999,1996/2005
1618,1999,1996/2005
1619,1999,1996/2005
1620,1999,1996/2005
1621,1999,1996/2005
1622,1999,1996/2005
1623,1999,1996/2005
1624,1999,1996/2005
1625,1999,1996/2005
1626,1999,1996/2005
1627,1999,1996/2005
1628,1999,1996/2005
1629,1999,1996/2005
1630,1999,1996/2005
1631,1999,1996/2005
1632,1999,1996/2005
1633,1999,1996/2005
1634,1999,1996/2005
1635,1999,1996/2005
1636,1999,1996/2005
1637,1999,1996/2005
1638,1999,1996/2005
1639,1999,1996/2005
1640,1999,1996/2005
1641,1999,1996/2005
1642,1999,1996/2005
1643,1999,1996/2005
1644,1999,1996/2005
1645,1999,1996/2005
1646,1999,1996/2005
1647,1999,1996/2005
1648,1999,1996/2005
1649,1999,1996/2005
1650,1999,1996/2005
1651,1999,1996/2005
1652,1999,1996/2005
1653,1999,1996/2005
1654,1999,1996/2005
1655,1999,1996/2005
1656,1999,1996/2005
1657,1999,1996/2005
1658,1999,1996/2005
1659,1999,1996/2005
1660,1999,1996/2005
1661,1999,1996/2005
1662,1999,1996/2005
1663,1999,1996/2005
1664,1999,1996/2005
1665,1999,1996/2005
1666,1999,1996/2005
1667,1999,1996/2005
1668,1999,1996/2005
1669,1999,1996/2005
1670,1999,1996/2005
1671,1999,1996/2005
1672,1999,1996/2005
1673,1999,1996/2005
1674,1999,1996/2005
1675,1999,1996/2005
1676,1999,1996/2005
1677,1999,1996/2005
1678,1999,1996/2005
1679,1999,1996/2005
1680,1999,1996/2005
1681,1999,1996/2005
1682,1999,1996/2005
1683,1999,1996/2005
1684,1999,1996/2005
1685,1999,1996/2005
1686,1999,1996/2005
1687,1999,1996/2005
1688,1999,1996/2005
1689,1999,1996/2005
1690,1999,1996/2005
1691,1999,1996/2005
1692,1999,1996/2005
1693,1999,1996/2005
1694,1999,1996/2005
1695,1999,1996/2005
1696,1999,1996/2005
1697,1999,1996/2005
1698,1999,1996/2005
1699,1999,1996/2005
1700,1999,1996/2005
1701,1999,1996/2005
1702,1999,1996/2005
1703,1999,1996/2005
1704,1999,1996/2005
1705,1999,1996/2005
1706,1999,1996/2005
1707,1999,1996/2005
1708,1999,1996/2005
1709,1999,1996/2005
1710,1999,1996/2005
1711,1999,1996/2005
1712,1999,1996/2005
1713,1999,1996/2005
1714,1999,1996/2005
1715,1999,1996/2005
1716,1999,1996/2005
1717,1999,1996/2005
1718,1999,1996/2005
1719,1999,1996/2005
1720,1999,1996/2005
1721,1999,1996/2005
1722,1999,1996/2005
1723,1999,1996/2005
1724,1999,1996/2005
1725,1999,1996/2005
1726,1999,1996/2005
1727,1999,1996/2005
1728,1999,1996/2005
1729,1999,1996/2005
1730,1999,1996/2005
1731,1999,1996/2005
1732,1999,1996/2005
1733,1999,1996/2005
1734,1999,1996/2005
1735,1999,1996/2005
1736,1999,1996/2005
1737,1999,1996/2005
1738,1999,1996/2005
1739,1999,1996/2005
1740,1999,1996/2005
1741,1999,1996/2005
1742,1999,1996/2005
1743,1999,1996/2005
1744,1999,1996/2005
1745,1999,1996/2005
1746,1999,1996/2005
1747,1999,1996/2005
1748,1999,1996/2005
1749,1999,1996/2005
1750,1999,1996/2005
1751,1999,1996/2005
1752,1999,1996/2005
1753,1999,1996/2005
1754,1999,1996/2005
1755,1999,1996/2005
1756,1999,1996/2005
1757,1999,1996/2005
1758,2000,1996/2005
1759,2000,1996/2005
1760,2000,1996/2005
1761,2000,1996/2005
1762,2000,1996/2005
1763,2000,1996/2005
1764,2000,1996/2005
1765,2000,1996/2005
1766,2000,1996/2005
1767,2000,1996/2005
1768,2000,1996/2005
1769,2000,1996/2005
1770,2000,1996/2005
1771,2000,1996/2005
1772,2000,1996/2005
1773,2000,1996/2005
1774,2000,1996/2005
1775,2000,1996/2005
1776,2000,1996/2005
1777,2000,1996/2005
1778,2000,1996/2005
1779,2000,1996/2005
1780,2000,1996/2005
1781,2000,1996/2005
1782,2000,1996/2005
1783,2000,1996/2005
1784,2000,1996/2005
1785,2000,1996/2005
1786,2000,1996/2005
1787,2000,1996/2005
1788,2000,1996/2005
1789,2000,1996/2005
1790,2000,1996/2005
1791,2000,1996/2005
1792,2000,1996/2005
1793,2000,1996/2005
1794,2000,1996/2005
1795,2000,1996/2005
1796,2000,1996/2005
1797,2000,1996/2005
1798,2000,1996/2005
1799,2000,1996/2005
1800,2000,1996/2005
1801,2000,1996/2005
1802,2000,1996/2005
1803,2000,1996/2005
1804,2000,1996/2005
1805,2000,1996/2005
1806,2000,1996/2005
1807,2000,1996/2005
1808,2000,1996/2005
1809,2000,1996/2005
1810,2000,1996/2005
1811,2000,1996/2005
1812,2000,1996/2005
1813,2000,1996/2005
1814,2000,1996/2005
1815,2000,1996/2005
1816,2000,1996/2005
1817,2000,1996/2005
1818,2000,1996/2005
1819,2000,1996/2005
1820,2000,1996/2005
1821,2000,1996/2005
1822,2000,1996/2005
1823,2000,1996/2005
1824,2000,1996/2005
1825,2000,1996/2005
1826,2000,1996/2005
1827,2000,1996/2005
1828,2000,1996/2005
1829,2000,1996/2005
1830,2000,1996/2005
1831,2000,1996/2005
1832,2000,1996/2005
1833,2000,1996/2005
1834,2000,1996/2005
1835,2000,1996/2005
1836,2000,1996/2005
1837,2000,1996/2005
1838,2000,1996/2005
1839,2000,1996/2005
1840,2000,1996/2005
1841,2000,1996/2005
1842,2000,1996/2005
1843,2000,1996/2005
1844,2000,1996/2005
1845,2000,1996/2005
1846,2000,1996/2005
1847,2000,1996/2005
1848,2000,1996/2005
1849,2000,1996/2005
1850,2000,1996/2005
1851,2000,1996/2005
1852,2000,1996/2005
1853,2000,1996/2005
1854,2000,1996/2005
1855,2000,1996/2005
1856,2000,1996/2005
1857,2000,1996/2005
1858,2000,1996/2005
1859,2000,1996/2005
1860,2000,1996/2005
1861,2000,1996/2005
1862,2000,1996/2005
1863,2000,1996/2005
1864,2000,1996/2005
1865,2000,1996/2005
1866,2000,1996/2005
1867,2000,1996/2005
1868,2000,1996/2005
1869,2000,1996/2005
1870,2000,1996/2005
1871,2000,1996/2005
1872,2000,1996/2005
1873,2000,1996/2005
1874,2000,1996/2005
1875,2000,1996/2005
1876,2000,1996/2005
1877,2000,1996/2005
1878,2000,1996/2005
1879,2000,1996/2005
1880,2000,1996/2005
1881,2000,1996/2005
1882,2000,1996/2005
1883,2000,1996/2005
1884,2000,1996/2005
1885,2000,1996/2005
1886,2000,1996/2005
1887,2000,1996/2005
1888,2000,1996/2005
1889,2000,1996/2005
1890,2000,1996/2005
1891,2000,1996/2005
1892,2000,1996/2005
1893,2000,1996/2005
1894,2000,1996/2005
1895,2000,1996/2005
1896,2000,1996/2005
1897,2000,1996/2005
1898,2000,1996/2005
1899,2000,1996/2005
1900,2000,1996/2005
1901,2000,1996/2005
1902,2000,1996/2005
1903,2000,1996/2005
1904,2000,1996/2005
1905,2000,1996/2005
1906,2000,1996/2005
1907,2000,1996/2005
1908,2000,1996/2005
1909,2000,1996/2005
1910,2000,1996/2005
1911,2000,1996/2005
1912,2000,1996/2005
1913,2000,1996/2005
1914,2000,1996/2005
1915,2000,1996/2005
1916,2000,1996/2005
1917,2000,1996/2005
1918,2000,1996/2005
1919,2000,1996/2005
1920,2000,1996/2005
1921,2000,1996/2005
1922,2000,1996/2005
1923,2000,1996/2005
1924,2000,1996/2005
1925,2000,1996/2005
1926,2000,1996/2005
1927,2000,1996/2005
1928,2000,1996/2005
1929,2000,1996/2005
1930,2000,1996/2005
1931,2000,1996/2005
1932,2000,1996/2005
1933,2000,1996/2005
1934,2000,1996/2005
1935,2000,1996/2005
1936,2000,1996/2005
1937,2000,1996/2005
1938,2000,1996/2005
1939,2000,1996/2005
1940,2000,1996/2005
1941,2000,1996/2005
1942,2000,1996/2005
1943,2000,1996/2005
1944,2000,1996/2005
1945,2000,1996/2005
1946,2000,1996/2005
1947,2000,1996/2005
1948,2000,1996/2005
1949,2000,1996/2005
1950,2000,1996/2005
1951,2000,1996/2005
1952,2000,1996/2005
1953,2000,1996/2005
1954,2000,1996/2005
1955,2000,1996/2005
1956,2000,1996/2005
1957,2000,1996/2005
1958,2000,1996/2005
1959,2000,1996/2005
1960,2000,1996/2005
1961,2000,1996/2005
1962,2000,1996/2005
1963,2000,1996/2005
1964,2000,1996/2005
1965,2000,1996/2005
1966,2000,1996/2005
1967,2000,1996/2005
1968,2000,1996/2005
1969,2000,1996/2005
1970,2000,1996/2005
1971,2000,1996/2005
1972,2000,1996/2005
1973,2000,1996/2005
1974,2000,1996/2005
1975,2000,1996/2005
1976,2000,1996/2005
1977,2000,1996/2005
1978,2000,1996/2005
1979,2000,1996/2005
1980,2000,1996/2005
1981,2000,1996/2005
1982,2000,1996/2005
1983,2000,1996/2005
1984,2000,1996/2005
1985,2000,1996/2005
1986,2000,1996/2005
1987,2000,1996/2005
1988,2000,1996/2005
1989,2000,1996/2005
1990,2000,1996/2005
1991,2000,1996/2005
1992,2000,1996/2005
1993,2000,1996/2005
1994,2000,1996/2005
1995,2000,1996/2005
1996,2000,1996/2005
1997,2000,1996/2005
1998,2000,1996/2005
1999,2000,1996/2005
2000,2000,1996/2005
2001,2000,1996/2005
2002,2000,1996/2005
2003,2000,1996/2005
2004,2000,1996/2005
2005,2000,1996/2005
2006,2000,1996/2005
2007,2000,1996/2005
2008,2000,1996/2005
2009,2000,1996/2005
2010,2000,1996/2005
2011,2000,1996/2005
2012,2000,1996/2005
2013,2000,1996/2005
2014,2000,1996/2005
2015,2000,1996/2005
2016,2000,1996/2005
2017,2000,1996/2005
2018,2000,1996/2005
2019,2000,1996/2005
2020,2000,1996/2005
2021,2000,1996/2005
2022,2000,1996/2005
2023,2000,1996/2005
2024,2000,1996/2005
2025,2000,1996/2005
2026,2000,1996/2005
2027,2000,1996/2005
2028,2000,1996/2005
2029,2000,1996/2005
2030,2000,1996/2005
2031,2000,1996/2005
2032,2000,1996/2005
2033,2000,1996/2005
2034,2000,1996/2005
2035,2000,1996/2005
2036,2000,1996/2005
2037,2000,1996/2005
2038,2000,1996/2005
2039,2000,1996/2005
2040,2000,1996/2005
2041,2000,1996/2005
2042,2000,1996/2005
2043,2000,1996/2005
2044,2000,1996/2005
2045,2000,1996/2005
2046,2000,1996/2005
2047,2000,1996/2005
2048,2000,1996/2005
2049,2000,1996/2005
2050,2000,1996/2005
2051,2000,1996/2005
2052,2000,1996/2005
2053,2000,1996/2005
2054,2000,1996/2005
2055,2000,1996/2005
2056,2000,1996/2005
2057,2000,1996/2005
2058,2000,1996/2005
2059,2000,1996/2005
2060,2000,1996/2005
2061,2000,1996/2005
2062,2000,1996/2005
2063,2000,1996/2005
2064,2000,1996/2005
2065,2000,1996/2005
2066,2000,1996/2005
2067,2000,1996/2005
2068,2000,1996/2005
2069,2000,1996/2005
2070,2000,1996/2005
2071,2000,1996/2005
2072,2000,1996/2005
2073,2000,1996/2005
2074,2000,1996/2005
2075,2000,1996/2005
2076,2000,1996/2005
2077,2000,1996/2005
2078,2000,1996/2005
2079,2000,1996/2005
2080,2000,1996/2005
2081,2000,1996/2005
2082,2000,1996/2005
2083,2000,1996/2005
2084,2000,1996/2005
2085,2000,1996/2005
2086,2000,1996/2005
2087,2000,1996/2005
2088,2000,1996/2005
2089,2000,1996/2005
2090,2000,1996/2005
2091,2000,1996/2005
2092,2000,1996/2005
2093,2000,1996/2005
2094,2000,1996/2005
2095,2000,1996/2005
2096,2000,1996/2005
2097,2000,1996/2005
2098,2000,1996/2005
2099,2000,1996/2005
2100,2000,1996/2005
2101,2000,1996/2005
2102,2000,1996/2005
2103,2000,1996/2005
2104,2000,1996/2005
2105,2000,1996/2005
2106,2000,1996/2005
2107,2000,1996/2005
2108,2000,1996/2005
2109,2000,1996/2005
2110,2000,1996/2005
2111,2000,1996/2005
2112,2000,1996/2005
2113,2000,1996/2005
2114,2000,1996/2005
2115,2000,1996/2005
2116,2000,1996/2005
2117,2000,1996/2005
2118,2000,1996/2005
2119,2000,1996/2005
2120,2000,1996/2005
2121,2000,1996/2005
2122,2000,1996/2005
2123,2000,1996/2005
2124,2000,1996/2005
2125,2000,1996/2005
2126,2000,1996/2005
2127,2000,1996/2005
2128,2000,1996/2005
2129,2000,1996/2005
2130,2000,1996/2005
2131,2000,1996/2005
2132,2000,1996/2005
2133,2000,1996/2005
2134,2000,1996/2005
2135,2000,1996/2005
2136,2000,1996/2005
2137,2000,1996/2005
2138,2000,1996/2005
2139,2000,1996/2005
2140,2000,1996/2005
2141,2000,1996/2005
2142,2000,1996/2005
2143,2000,1996/2005
2144,2000,1996/2005
2145,2000,1996/2005
2146,2000,1996/2005
2147,2000,1996/2005
2148,2000,1996/2005
2149,2000,1996/2005
2150,2000,1996/2005
2151,2000,1996/2005
2152,2000,1996/2005
2153,2000,1996/2005
2154,2000,1996/2005
2155,2000,1996/2005
2156,2000,1996/2005
2157,2000,1996/2005
2158,2000,1996/2005
2159,2000,1996/2005
2160,2000,1996/2005
2161,2000,1996/2005
2162,2000,1996/2005
2163,2000,1996/2005
2164,2000,1996/2005
2165,2000,1996/2005
2166,2000,1996/2005
2167,2000,1996/2005
2168,2000,1996/2005
2169,2000,1996/2005
2170,2000,1996/2005
2171,2000,1996/2005
2172,2000,1996/2005
2173,2000,1996/2005
2174,2000,1996/2005
2175,2000,1996/2005
2176,2000,1996/2005
2177,2000,1996/2005
2178,2000,1996/2005
2179,2000,1996/2005
2180,2000,1996/2005
2181,2000,1996/2005
2182,2000,1996/2005
2183,2000,1996/2005
2184,2000,1996/2005
2185,2000,1996/2005
2186,2000,1996/2005
2187,2000,1996/2005
2188,2000,1996/2005
2189,2000,1996/2005
2190,2000,1996/2005
2191,2000,1996/2005
2192,2000,1996/2005
2193,2000,1996/2005
2194,2000,1996/2005
2195,2000,1996/2005
2196,2000,1996/2005
2197,2000,1996/2005
2198,2000,1996/2005
2199,2001,1996/2005
2200,2001,1996/2005
2201,2001,1996/2005
2202,2001,1996/2005
2203,2001,1996/2005
2204,2001,1996/2005
2205,2001,1996/2005
2206,2001,1996/2005
2207,2001,1996/2005
2208,2001,1996/2005
2209,2001,1996/2005
2210,2001,1996/2005
2211,2001,1996/2005
2212,2001,1996/2005
2213,2001,1996/2005
2214,2001,1996/2005
2215,2001,1996/2005
2216,2001,1996/2005
2217,2001,1996/2005
2218,2001,1996/2005
2219,2001,1996/2005
2220,2001,1996/2005
2221,2001,1996/2005
2222,2001,1996/2005
2223,2001,1996/2005
2224,2001,1996/2005
2225,2001,1996/2005
2226,2001,1996/2005
2227,2001,1996/2005
2228,2001,1996/2005
2229,2001,1996/2005
2230,2001,1996/2005
2231,2001,1996/2005
2232,2001,1996/2005
2233,2001,1996/2005
2234,2001,1996/2005
2235,2001,1996/2005
2236,2001,1996/2005
2237,2001,1996/2005
2238,2001,1996/2005
2239,2001,1996/2005
2240,2001,1996/2005
2241,2001,1996/2005
2242,2001,1996/2005
2243,2001,1996/2005
2244,2001,1996/2005
2245,2001,1996/2005
2246,2001,1996/2005
2247,2001,1996/2005
2248,2001,1996/2005
2249,2001,1996/2005
2250,2001,1996/2005
2251,2001,1996/2005
2252,2001,1996/2005
2253,2001,1996/2005
2254,2001,1996/2005
2255,2001,1996/2005
2256,2001,1996/2005
2257,2001,1996/2005
2258,2001,1996/2005
2259,2001,1996/2005
2260,2001,1996/2005
2261,2001,1996/2005
2262,2001,1996/2005
2263,2001,1996/2005
2264,2001,1996/2005
2265,2001,1996/2005
2266,2001,1996/2005
2267,2001,1996/2005
2268,2001,1996/2005
2269,2001,1996/2005
2270,2001,1996/2005
2271,2001,1996/2005
2272,2001,1996/2005
2273,2001,1996/2005
2274,2001,1996/2005
2275,2001,1996/2005
2276,2001,1996/2005
2277,2001,1996/2005
2278,2001,1996/2005
2279,2001,1996/2005
2280,2001,1996/2005
2281,2001,1996/2005
2282,2001,1996/2005
2283,2001,1996/2005
2284,2001,1996/2005
2285,2001,1996/2005
2286,2001,1996/2005
2287,2001,1996/2005
2288,2001,1996/2005
2289,2001,1996/2005
2290,2001,1996/2005
2291,2001,1996/2005
2292,2001,1996/2005
2293,2001,1996/2005
2294,2001,1996/2005
2295,2001,1996/2005
2296,2001,1996/2005
2297,2001,1996/2005
2298,2001,1996/2005
2299,2001,1996/2005
2300,2001,1996/2005
2301,2001,1996/2005
2302,2001,1996/2005
2303,2001,1996/2005
2304,2001,1996/2005
2305,2001,1996/2005
